SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,BIRTHS2010,BIRTHS2011,BIRTHS2012,DEATHS2010,DEATHS2011,DEATHS2012,NATURALINC2010,NATURALINC2011,NATURALINC2012,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,NETMIG2010,NETMIG2011,NETMIG2012,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,RBIRTH2011,RBIRTH2012,RDEATH2011,RDEATH2012,RNATURALINC2011,RNATURALINC2012,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RDOMESTICMIG2011,RDOMESTICMIG2012,RNETMIG2011,RNETMIG2012
050,3,7,48,179,Texas,Gray County,22535,22535,22453,22733,22978,-82,280,245,88,305,324,64,253,263,24,52,61,3,8,11,-108,198,173,-105,206,184,-1,22,0,1610,1610,1639,1639,13.499756562,14.176018901,11.198158722,11.507077071,2.30159784,2.6689418302,0.3540919754,0.4812845923,8.7637763909,7.569294043,9.1178683663,8.0505786353
050,3,7,48,181,Texas,Grayson County,120877,120877,121060,121306,121935,183,246,629,356,1513,1483,323,1272,1253,33,241,230,38,135,144,112,-64,260,150,71,404,0,-66,-5,2214,2214,2364,2364,12.485249581,12.193668008,10.496521789,10.302539457,1.9887277919,1.8911285515,1.1140176427,1.1840109192,-0.528126882,2.137797493,0.5858907603,3.3218084122
050,3,7,48,183,Texas,Gregg County,121730,121728,121879,122325,122658,151,446,333,485,1876,1882,312,1302,1265,173,574,617,41,113,125,-61,-241,-410,-20,-128,-285,-2,0,1,4414,4414,4301,4301,15.364203699,15.364331403,10.663216,10.327247197,4.7009876988,5.0370842058,0.9254557665,1.020478972,-1.973759644,-3.347171028,-1.048303877,-2.326692056
050,3,7,48,185,Texas,Grimes County,26604,26569,26610,26730,26783,41,120,53,78,299,291,83,248,205,-5,51,86,7,21,22,40,45,-54,47,66,-32,-1,3,-1,3012,3012,2963,2963,11.211098613,10.87586194,9.2988376453,7.6616896829,1.9122609674,3.2141722572,0.7874015748,0.8222301123,1.6872890889,-2.018201185,2.4746906637,-1.195971072
050,3,7,48,187,Texas,Guadalupe County,131533,131537,132378,135843,139841,841,3465,3998,413,1617,1681,245,828,870,168,789,811,36,52,130,611,2522,3006,647,2574,3136,26,102,51,1888,1888,1883,1883,12.05722147,12.195121951,6.1740132204,6.3115741211,5.8832082499,5.8835478301,0.3877399607,0.9431087767,18.805388094,21.807576791,19.193128055,22.750685568
050,3,7,48,189,Texas,Hale County,36273,36273,36356,36437,36385,83,81,-52,171,556,608,79,320,337,92,236,271,1,-2,-1,-7,-172,-327,-6,-174,-328,-3,19,5,2802,2802,2955,2955,15.27619414,16.698250529,8.792054181,9.2554447832,6.4841399585,7.4428057455,-0.054950339,-0.027464228,-4.725729122,-8.980802505,-4.780679461,-9.008266733
050,3,7,48,191,Texas,Hall County,3353,3353,3346,3306,3293,-7,-40,-13,8,35,46,22,36,42,-14,-1,4,0,7,7,8,-47,-23,8,-40,-16,-1,1,-1,44,44,44,44,10.523150932,13.941506289,10.823812387,12.729201394,-0.300661455,1.2123048947,2.1046301864,2.1215335657,-14.13108839,-6.970753144,-12.02645821,-4.849219579
050,3,7,48,193,Texas,Hamilton County,8517,8517,8493,8417,8307,-24,-76,-110,20,88,92,30,125,130,-10,-37,-38,0,-1,-1,-14,-35,-70,-14,-36,-71,0,-3,-1,254,254,254,254,10.408042578,11.002152595,14.78415139,15.546519971,-4.376108811,-4.544367376,-0.118273211,-0.119588615,-4.139562389,-8.371203061,-4.2578356,-8.490791677
050,3,7,48,195,Texas,Hansford County,5613,5613,5604,5588,5521,-9,-16,-67,19,80,74,17,46,37,2,34,37,3,12,12,-14,-64,-115,-11,-52,-103,0,2,-1,60,60,60,60,14.295925661,13.322531281,8.2201572552,6.6612656405,6.075768406,6.6612656405,2.1443888492,2.160410478,-11.43674053,-20.70393375,-9.29235168,-18.54352327
050,3,7,48,197,Texas,Hardeman County,4139,4139,4153,4112,4082,14,-41,-30,13,38,55,11,41,46,2,-3,9,0,0,0,13,-51,-40,13,-51,-40,-1,13,1,21,21,21,21,9.1954022989,13.42445692,9.9213551119,11.227727606,-0.725952813,2.1967293141,0,0,-12.34119782,-9.763241396,-12.34119782,-9.763241396
050,3,7,48,199,Texas,Hardin County,54635,54635,54791,55069,55190,156,278,121,181,662,680,149,497,497,32,165,183,6,24,25,122,111,-83,128,135,-58,-4,-22,-4,380,380,380,380,12.051702166,12.334594001,9.0478791189,9.0151370863,3.0038230475,3.3194569151,0.436919716,0.4534777206,2.0207536865,-1.505546033,2.4576734025,-1.052068312
050,3,7,48,201,Texas,Harris County,4092459,4092448,4107917,4173695,4253700,15469,65778,80005,16620,66225,68433,5497,22444,23112,11123,43781,45321,4056,18453,19587,194,4847,15060,4250,23300,34647,96,-1303,37,44524,44524,45783,45770,15.993263147,16.240605786,5.4202008015,5.4849689613,10.573062346,10.755636825,4.4563787823,4.6484115198,1.1705450581,3.5740581757,5.6269238404,8.2224696956
050,3,7,48,203,Texas,Harrison County,65631,65632,65744,67302,67450,112,1558,148,208,862,888,101,576,607,107,286,281,11,35,42,9,1229,-172,20,1264,-130,-15,8,-3,1363,1363,2265,2265,12.957924327,13.179767276,8.658659411,9.0091427214,4.2992649159,4.1706245547,0.5261338184,0.6233673712,18.474813222,-2.552837806,19.000947041,-1.929470435
050,3,7,48,205,Texas,Hartley County,6062,6062,6058,6085,6144,-4,27,59,13,53,56,15,28,26,-2,25,30,1,6,6,-3,-30,22,-2,-24,28,0,26,1,1406,1406,1435,1435,8.729309067,9.1585575272,4.6117104505,4.2521874233,4.1175986165,4.9063701039,0.988223668,0.9812740208,-4.94111834,3.5980047428,-3.952894672,4.5792787636
050,3,7,48,207,Texas,Haskell County,5899,5899,5877,5974,5901,-22,97,-73,13,45,56,30,75,69,-17,-30,-13,0,0,0,-5,114,-59,-5,114,-59,0,13,-1,544,544,544,544,7.59429584,9.4315789474,12.657159733,11.621052632,-5.062863893,-2.189473684,0,0,19.238882795,-9.936842105,19.238882795,-9.936842105
050,3,7,48,209,Texas,Hays County,157107,157112,158289,163746,168990,1177,5457,5244,516,2053,2117,211,809,791,305,1244,1326,23,90,106,833,4022,3755,856,4112,3861,16,101,57,7017,7017,7027,7027,12.750166907,12.724802847,5.0242986011,4.7545201,7.7258683062,7.9702827467,0.5589454562,0.637141758,24.978651389,22.57044624,25.537596845,23.207587998
050,3,7,48,211,Texas,Hemphill County,3807,3807,3797,3956,4080,-10,159,124,16,70,63,9,28,30,7,42,33,1,6,6,-19,106,83,-18,112,89,1,5,2,40,40,40,40,18.057526119,15.679442509,7.2230104476,7.4664011946,10.834515671,8.2130413141,1.5477879531,1.4932802389,27.344253837,20.657043305,28.89204179,22.150323544
050,3,7,48,213,Texas,Henderson County,78532,78536,78681,78753,79094,145,72,341,222,926,903,251,942,995,-29,-16,-92,17,64,70,155,42,372,172,106,442,2,-18,-9,1242,1242,1351,1351,11.763659692,11.441459134,11.966919471,12.607144893,-0.203259779,-1.165685759,0.8130391148,0.8869348166,0.5335569191,4.7134250255,1.3465960339,5.6003598421
050,3,7,48,215,Texas,Hidalgo County,774769,774769,779203,794181,806552,4434,14978,12371,3824,16179,16407,957,3726,3851,2867,12453,12556,215,936,1094,1310,1523,-1251,1525,2459,-157,42,66,-28,6982,6982,7222,7213,20.565863133,20.499358731,4.7362881534,4.8115457106,15.82957498,15.687813021,1.1897921931,1.3668738009,1.9359546049,-1.563033935,3.125746798,-0.196160134
050,3,7,48,217,Texas,Hill County,35089,35089,35104,35173,35115,15,69,-58,108,429,444,105,385,378,3,44,66,7,30,32,6,12,-151,13,42,-119,-1,-17,-5,829,829,790,790,12.20883077,12.633735488,10.956642998,10.755747781,1.2521877712,1.8779877077,0.8537643895,0.9105394947,0.3415057558,-4.29660824,1.1952701453,-3.386068746
050,3,7,48,219,Texas,Hockley County,22935,22935,22844,22979,23072,-91,135,93,89,320,315,70,220,205,19,100,110,5,19,20,-115,6,-35,-110,25,-15,0,10,-2,641,641,684,684,13.966785239,13.68048468,9.6021648517,8.9031725695,4.3646203871,4.7773121105,0.8292778736,0.8686022019,0.2618772232,-1.520053853,1.0911550968,-0.651451651
050,3,7,48,221,Texas,Hood County,51182,51182,51339,51467,52044,157,128,577,134,544,533,126,548,561,8,-4,-28,7,18,25,145,122,578,152,140,603,-3,-8,2,701,701,701,701,10.5830399,10.29842239,10.66085637,10.839427694,-0.07781647,-0.541005304,0.3501741144,0.4830404498,2.3734023306,11.1678952,2.723576445,11.650935649
050,3,7,48,223,Texas,Hopkins County,35161,35161,35221,35358,35469,60,137,111,128,483,458,115,371,346,13,112,112,11,31,34,37,-23,-33,48,8,1,-1,17,-2,431,431,431,431,13.686790688,12.932921061,10.513042123,9.7702853432,3.1737485654,3.162635718,0.8784482636,0.960085843,-0.651751938,-0.931848024,0.2266963261,0.0282378189
050,3,7,48,225,Texas,Houston County,23732,23732,23708,23394,23161,-24,-314,-233,62,223,240,75,278,306,-13,-55,-66,4,23,24,-9,-293,-193,-5,-270,-169,-6,11,2,2908,2908,2839,2821,9.4688123647,10.310385565,11.804169674,13.145741596,-2.33535731,-2.835356031,0.9766039659,1.0310385565,-12.4410853,-8.291268392,-11.46448134,-7.260229836
050,3,7,48,227,Texas,Howard County,35012,35012,34998,34952,35408,-14,-46,456,113,412,433,98,355,337,15,57,96,3,10,11,-32,-123,345,-29,-113,356,0,10,4,6080,6080,6086,6086,11.779842745,12.308129619,10.150107219,9.5793064241,1.6297355254,2.728823195,0.2859185132,0.3126776578,-3.516797713,9.806708357,-3.230879199,10.119386015
050,3,7,48,229,Texas,Hudspeth County,3476,3476,3475,3426,3337,-1,-49,-89,10,57,46,12,14,6,-2,43,40,1,6,6,0,-99,-136,1,-93,-130,0,1,1,86,86,86,86,16.519345022,13.60343043,4.057382988,1.7743604909,12.461962034,11.829069939,1.7388784234,1.7743604909,-28.69149399,-40.21883779,-26.95261556,-38.4444773
050,3,7,48,231,Texas,Hunt County,86129,86129,86319,86669,87079,190,350,410,272,1062,1045,241,811,857,31,251,188,28,87,92,131,17,134,159,104,226,0,-5,-4,1869,1869,1945,1945,12.278308322,12.028915441,9.3763729276,9.8648617538,2.9019353944,2.1640536869,1.0058501168,1.0590049957,0.1965454251,1.5424637981,1.2023955419,2.6014687939
050,3,7,48,233,Texas,Hutchinson County,22150,22150,22082,21922,21922,-68,-160,0,68,292,323,86,229,218,-18,63,105,1,3,4,-52,-254,-108,-51,-251,-104,1,28,-1,161,161,133,133,13.271520771,14.734057112,10.408144714,9.9443481434,2.8633760567,4.7897089682,0.1363512408,0.1824651035,-11.54440505,-4.926557796,-11.40805381,-4.744092692
050,3,7,48,235,Texas,Irion County,1599,1599,1610,1610,1573,11,0,-37,6,12,15,4,14,12,2,-2,3,0,0,0,9,-2,-40,9,-2,-40,0,4,0,0,0,0,0,7.4534161491,9.425070688,8.6956521739,7.5400565504,-1.242236025,1.8850141376,0,0,-1.242236025,-25.13352183,-1.242236025,-25.13352183
050,3,7,48,237,Texas,Jack County,9044,9044,9022,9043,8983,-22,21,-60,25,103,99,31,82,73,-6,21,26,0,8,8,-17,-3,-93,-17,5,-85,1,-5,-1,1140,1140,1140,1140,11.403265984,10.984134029,9.0783282591,8.0994119605,2.3249377249,2.8847220681,0.8856905619,0.8876067902,-0.332133961,-10.31842894,0.5535566012,-9.430822146
050,3,7,48,239,Texas,Jackson County,14075,14075,14059,14017,14255,-16,-42,238,51,177,184,50,116,120,1,61,64,1,3,1,-18,-114,170,-17,-111,171,0,8,3,217,217,217,217,12.608633709,13.016411998,8.2632853683,8.4889643463,4.3453483402,4.5274476514,0.2137056561,0.0707413696,-8.120814931,12.026032824,-7.907109275,12.096774194
050,3,7,48,241,Texas,Jasper County,35710,35710,35824,36268,35923,114,444,-345,118,460,487,119,394,391,-1,66,96,4,20,23,109,365,-472,113,385,-449,2,-7,8,941,941,930,930,12.761471453,13.491986536,10.930477723,10.832375227,1.8309937302,2.6596113089,0.5548465849,0.6371985428,10.125950175,-13.07642227,10.68079676,-12.43922373
050,3,7,48,243,Texas,Jeff Davis County,2342,2342,2345,2303,2307,3,-42,4,7,17,18,7,22,18,0,-5,0,0,1,1,4,-45,3,4,-44,4,-1,7,0,88,88,88,88,7.3149741824,7.8091106291,9.4664371773,7.8091106291,-2.151462995,0,0.430292599,0.4338394794,-19.36316695,1.3015184382,-18.93287435,1.7353579176
050,3,7,48,245,Texas,Jefferson County,252273,252273,252398,253160,251813,125,762,-1347,905,3362,3426,620,2376,2472,285,986,954,104,405,446,-254,-590,-2777,-150,-185,-2331,-10,-39,30,15983,15983,16497,16451,13.300155472,13.569042305,9.3995149914,9.7906224689,3.9006404804,3.7784198363,1.6021900553,1.7664310765,-2.334054649,-10.99860785,-0.731864593,-9.23217677
050,3,7,48,247,Texas,Jim Hogg County,5300,5300,5293,5283,5249,-7,-10,-34,20,92,87,19,45,46,1,47,41,1,-3,1,-8,-58,-76,-7,-61,-75,-1,4,0,16,16,16,16,17.397881997,16.521078618,8.5098335855,8.7352829472,8.8880484115,7.7857956703,-0.567322239,0.1898974554,-10.96822995,-14.43220661,-11.53555219,-14.24230915
050,3,7,48,249,Texas,Jim Wells County,40838,40837,40892,41235,41754,55,343,519,160,647,664,122,374,369,38,273,295,2,5,6,14,78,216,16,83,222,1,-13,2,357,357,357,357,15.756085088,16.002120763,9.1078451666,8.8927448216,6.6482399211,7.1093759414,0.1217626359,0.1445974768,1.8994971203,5.2055091639,2.0212597562,5.3501066406
050,3,7,48,251,Texas,Johnson County,150934,150934,151272,151940,153441,338,668,1501,504,1886,2028,255,1217,1163,249,669,865,24,99,113,65,-57,524,89,42,637,0,-43,-1,2644,2644,2645,2645,12.440140892,13.281769331,8.0273867789,7.6167148578,4.4127541126,5.6650544729,0.6530084561,0.7400591392,-0.375974566,3.4317786634,0.2770338905,4.1718378026
050,3,7,48,253,Texas,Jones County,20202,20202,20212,20278,19973,10,66,-305,39,169,168,56,194,181,-17,-25,-13,1,1,4,25,78,-301,26,79,-297,1,12,5,5007,5007,5197,5197,8.3477401828,8.3476186927,9.5826129909,8.9935653773,-1.234872808,-0.645946685,0.0493949123,0.198752826,3.8528031613,-14.95615016,3.9021980736,-14.75739733
050,3,7,48,255,Texas,Karnes County,14824,14824,14834,14943,15233,10,109,290,39,139,156,42,149,163,-3,-10,-7,1,1,2,12,99,289,13,100,291,0,19,6,3336,3336,3339,3339,9.336064748,10.339342524,10.007724082,10.803287381,-0.671659334,-0.463944857,0.0671659334,0.1325556734,6.6494274104,19.154294804,6.7165933439,19.286850477
050,3,7,48,257,Texas,Kaufman County,103350,103346,103887,105290,106753,541,1403,1463,357,1374,1439,222,790,817,135,584,622,21,86,94,369,682,747,390,768,841,16,51,0,1336,1336,1328,1328,13.137199597,13.572718741,7.553411704,7.7059841636,5.5837878926,5.8667345774,0.8222701349,0.886612621,6.5207933951,7.0457407224,7.3430635299,7.9323533434
050,3,7,48,259,Texas,Kendall County,33410,33410,33693,34666,35956,283,973,1290,90,317,362,68,316,329,22,1,33,14,38,46,250,879,1202,264,917,1248,-3,55,9,519,519,519,519,9.2745651633,10.251762907,9.24530786,9.3172099346,0.0292573034,0.9345529722,1.1117775275,1.3027102036,25.717169648,34.040384016,26.828947176,35.34309422
050,3,7,48,261,Texas,Kenedy County,416,416,417,437,431,1,20,-6,0,4,4,3,0,0,-3,4,4,0,0,0,4,14,-9,4,14,-9,0,2,-1,0,0,0,0,9.3676814988,9.2165898618,0,0,9.3676814988,9.2165898618,0,0,32.786885246,-20.73732719,32.786885246,-20.73732719
050,3,7,48,263,Texas,Kent County,808,808,809,822,839,1,13,17,2,5,3,3,10,15,-1,-5,-12,0,0,0,2,15,30,2,15,30,0,3,-1,52,52,52,52,6.1312078479,3.612281758,12.262415696,18.06140879,-6.131207848,-14.44912703,0,0,18.393623544,36.12281758,18.393623544,36.12281758
050,3,7,48,265,Texas,Kerr County,49625,49625,49655,49625,49786,30,-30,161,132,484,537,143,675,692,-11,-191,-155,12,30,33,30,139,289,42,169,322,-1,-8,-6,1910,1910,1906,1906,9.7502014504,10.803633401,13.597904915,13.922000583,-3.847703465,-3.118367183,0.6043513296,0.6639104324,2.8001611604,5.8142459084,3.4045124899,6.4781563408
050,3,7,48,267,Texas,Kimble County,4607,4607,4585,4598,4560,-22,13,-38,9,39,51,22,59,54,-13,-20,-3,1,6,6,-10,29,-41,-9,35,-35,0,-2,0,43,43,43,43,8.4939562235,11.137803014,12.84983121,11.792967897,-4.355874986,-0.655164883,1.3067624959,1.3103297663,6.3160187303,-8.95392007,7.6227812262,-7.643590304
050,3,7,48,269,Texas,King County,286,286,289,260,276,3,-29,16,1,3,2,0,0,0,1,3,2,1,2,2,1,-34,12,2,-32,14,0,0,0,0,0,0,0,10.928961749,7.4626865672,0,0,10.928961749,7.4626865672,7.2859744991,7.4626865672,-123.8615665,44.776119403,-116.575592,52.23880597
050,3,7,48,271,Texas,Kinney County,3598,3598,3595,3598,3603,-3,3,5,8,29,40,20,26,31,-12,3,9,0,1,2,10,-6,-6,10,-5,-4,-1,5,0,332,332,332,332,8.0633949673,11.109568116,7.2292506604,8.6099152895,0.834144307,2.499652826,0.2780481023,0.5554784058,-1.668288614,-1.666435217,-1.390240512,-1.110956812
050,3,7,48,273,Texas,Kleberg County,32061,32061,32080,32090,32025,19,10,-65,116,473,524,81,261,258,35,212,266,28,81,124,-45,-278,-461,-17,-197,-337,1,-5,6,1974,1974,1996,1996,14.74209132,16.345628948,8.1346423562,8.0480386805,6.6074489637,8.2975902675,2.5245441795,3.8680495984,-8.664484962,-14.3804102,-6.139940782,-10.5123606
050,3,7,48,275,Texas,Knox County,3719,3719,3727,3750,3789,8,23,39,14,45,50,21,49,48,-7,-4,2,0,3,3,15,19,34,15,22,37,0,5,0,104,104,104,104,12.0369132,13.264358668,13.106861041,12.733784322,-1.06994784,0.5305743467,0.80246088,0.7958615201,5.0822522402,9.0197638944,5.8847131202,9.8156254145
050,3,7,48,277,Texas,Lamar County,49793,49789,49833,49987,49811,44,154,-176,167,644,639,160,589,638,7,55,1,10,38,48,26,32,-225,36,70,-177,1,29,0,713,713,708,708,12.903225806,12.805867853,11.801242236,12.785827371,1.1019835704,0.0200404818,0.7613704668,0.9619431251,0.6411540773,-4.509108399,1.4025245442,-3.547165274
050,3,7,48,279,Texas,Lamb County,13977,13977,14015,14130,14008,38,115,-122,54,213,236,52,138,156,2,75,80,7,38,41,30,10,-247,37,48,-206,-1,-8,4,184,184,184,184,15.135903358,16.77446869,9.8063599218,11.088208117,5.3295434358,5.6862605729,2.7003020075,2.9142085436,0.7106057914,-17.55632952,3.4109077989,-14.64212098
050,3,7,48,281,Texas,Lampasas County,19677,19663,19711,19902,20107,48,191,205,61,227,226,68,176,175,-7,51,51,5,2,31,52,125,125,57,127,156,-2,13,-2,222,222,222,222,11.460884053,11.297458072,8.8859717769,8.7480316929,2.5749122763,2.5494263791,0.100976952,1.5496513285,6.3110595007,6.2485940663,6.4120364527,7.7982453948
050,3,7,48,283,Texas,La Salle County,6886,6886,6882,6992,7109,-4,110,117,18,94,98,17,38,31,1,56,67,2,12,13,-5,42,38,-3,54,51,-2,0,-1,1583,1583,1580,1580,13.550526164,13.899723424,5.4778722791,4.3968512871,8.072653885,9.5028721367,1.7298544039,1.8438408624,6.0544904137,5.3896886746,7.7843448176,7.2335295369
050,3,7,48,285,Texas,Lavaca County,19263,19263,19242,19223,19468,-21,-19,245,46,206,221,72,238,242,-26,-32,-21,3,16,17,3,-5,247,6,11,264,-1,2,2,409,409,409,409,10.711036007,11.423845339,12.37488626,12.509369104,-1.663850253,-1.085523765,0.8319251267,0.8787573337,-0.259976602,12.767827143,0.5719485246,13.646584477
050,3,7,48,287,Texas,Lee County,16612,16612,16610,16631,16601,-2,21,-30,49,187,181,47,148,139,2,39,42,0,-5,-4,-4,-16,-68,-4,-21,-72,0,3,0,525,525,525,525,11.251165729,10.89311507,8.9046659246,8.36543091,2.3464998045,2.5276841598,-0.300833308,-0.240731825,-0.962666586,-4.092441021,-1.263499895,-4.333172845
050,3,7,48,289,Texas,Leon County,16801,16801,16768,16872,16803,-33,104,-69,47,200,212,66,195,211,-19,5,1,5,19,21,-18,80,-88,-13,99,-67,-1,0,-3,104,104,104,104,11.890606421,12.590942836,11.59334126,12.531551596,0.2972651605,0.0593912398,1.12960761,1.2472160356,4.7562425684,-5.226429102,5.8858501784,-3.979213066
050,3,7,48,291,Texas,Liberty County,75643,75643,75840,75945,76571,197,105,626,242,1041,1061,169,691,726,73,350,335,18,35,40,105,-268,257,123,-233,297,1,-12,-6,5144,5144,5075,5075,13.716770432,13.913294343,9.1049840235,9.5203126229,4.6117864084,4.39298172,0.4611786408,0.5245351307,-3.531310736,3.370138215,-3.070132095,3.8946733457
050,3,7,48,293,Texas,Limestone County,23384,23386,23431,23497,23585,45,66,88,89,276,330,81,271,268,8,5,62,0,-1,1,38,69,29,38,68,30,-1,-7,-4,1592,1592,1593,1593,11.762700307,14.018096088,11.54960791,11.384393186,0.2130923969,2.6337029013,-0.042618479,0.0424790791,2.9406750767,1.2318932926,2.8980565973,1.2743723716
050,3,7,48,295,Texas,Lipscomb County,3302,3302,3284,3346,3480,-18,62,134,13,52,48,2,25,34,11,27,14,2,7,7,-30,22,111,-28,29,118,-1,6,2,37,37,37,37,15.68627451,14.063873425,7.5414781297,9.9619103428,8.1447963801,4.1019630823,2.1116138763,2.0509815412,6.6365007541,32.522707296,8.7481146305,34.573688837
050,3,7,48,297,Texas,Live Oak County,11531,11527,11548,11531,11664,21,-17,133,34,103,101,32,104,115,2,-1,-14,1,9,9,19,-26,137,20,-17,146,-1,1,1,1164,1164,1164,1164,8.925863339,8.7087734426,9.0125222063,9.9159301574,-0.086658867,-1.207156715,0.7799298063,0.7760293167,-2.253130552,11.812890709,-1.473200745,12.588920026
050,3,7,48,299,Texas,Llano County,19301,19301,19341,18942,19085,40,-399,143,42,134,145,83,291,284,-41,-157,-139,3,17,17,84,-298,262,87,-281,279,-6,39,3,184,184,184,184,7.0004963038,7.6261603597,15.202570331,14.936755463,-8.202074028,-7.310595103,0.8881226654,0.8941015594,-15.5682679,13.779682857,-14.68014523,14.673784416
050,3,7,48,301,Texas,Loving County,82,82,83,92,71,1,9,-21,0,0,0,0,1,0,0,-1,0,0,0,0,1,9,-20,1,9,-20,0,1,-1,0,0,0,0,0,0,11.428571429,0,-11.42857143,0,0,0,102.85714286,-245.398773,102.85714286,-245.398773
050,3,7,48,303,Texas,Lubbock County,278831,278831,280201,283286,285760,1370,3085,2474,1065,3874,4115,581,2279,2298,484,1595,1817,110,362,380,747,1089,303,857,1451,683,29,39,-26,11037,11037,10723,10723,13.750095388,14.462802656,8.0889177568,8.0766756993,5.6611776314,6.3861269563,1.284856616,1.3355686535,3.8652178311,1.0649402684,5.1500744471,2.400508922
050,3,7,48,305,Texas,Lynn County,5915,5915,5897,5889,5783,-18,-8,-106,19,70,70,19,44,43,0,26,27,0,2,2,-19,-34,-135,-19,-32,-133,1,-2,0,42,42,42,42,11.878499915,11.994516792,7.466485661,7.3680603153,4.4120142542,4.626456477,0.3393857119,0.3427004798,-5.769557102,-23.13228239,-5.43017139,-22.78958191
050,3,7,48,307,Texas,McCulloch County,8283,8283,8227,8296,8313,-56,69,17,29,100,117,38,118,119,-9,-18,-2,2,8,8,-46,69,13,-44,77,21,-3,10,-2,109,109,109,109,12.104339406,14.088747065,14.283120499,14.329580348,-2.178781093,-0.240833283,0.9683471525,0.9633331326,8.3519941899,1.5654163405,9.3203413424,2.5287494732
050,3,7,48,309,Texas,McLennan County,234906,234906,235895,237811,238707,989,1916,896,868,3393,3345,517,1972,1959,351,1421,1386,56,272,299,557,304,-787,613,576,-488,25,-81,-2,9085,9085,8551,8565,14.325341034,14.039343739,8.3258392336,8.2221448088,5.9995018007,5.8171989306,1.1483916184,1.2549368544,1.2834965147,-3.303128108,2.4318881331,-2.048191254
050,3,7,48,311,Texas,McMullen County,707,707,712,700,726,5,-12,26,1,8,5,1,5,11,0,3,-6,0,0,0,5,-17,32,5,-17,32,0,2,0,0,0,0,0,11.331444759,7.0126227209,7.0821529745,15.427769986,4.2492917847,-8.415147265,0,0,-24.07932011,44.880785414,-24.07932011,44.880785414
050,3,7,48,313,Texas,Madison County,13664,13667,13737,13711,13677,70,-26,-34,43,147,152,34,118,125,9,29,27,6,13,14,53,-69,-74,59,-56,-60,2,1,-1,2554,2554,2550,2550,10.711162926,11.099751716,8.5980763626,9.1280852928,2.1130865637,1.9716664233,0.947245701,1.0223455528,-5.02768872,-5.403826493,-4.08044302,-4.381480941
050,3,7,48,315,Texas,Marion County,10546,10536,10515,10464,10324,-21,-51,-140,28,83,88,50,151,144,-22,-68,-56,0,0,1,1,2,-81,1,2,-80,0,15,-4,167,167,167,167,7.9126745793,8.4664229363,14.395347729,13.854146623,-6.482673149,-5.387723687,0,0.0962093515,0.1906668573,-7.792957475,0.1906668573,-7.696748124
050,3,7,48,317,Texas,Martin County,4799,4799,4815,4919,5017,16,104,98,20,72,86,16,31,39,4,41,47,1,8,8,11,50,41,12,58,49,0,5,2,48,48,48,48,14.793507294,17.31078905,6.3694267516,7.8502415459,8.4240805424,9.460547504,1.6437230327,1.6103059581,10.273268954,8.2528180354,11.916991987,9.8631239936
050,3,7,48,319,Texas,Mason County,4012,4012,4012,4015,4003,0,3,-12,6,35,30,18,40,45,-12,-5,-15,0,0,0,14,3,4,14,3,4,-2,5,-1,3,3,3,3,8.7205680827,7.4831628835,9.9663635231,11.224744325,-1.24579544,-3.741581442,0,0,0.7474772642,0.9977550511,0.7474772642,0.9977550511
050,3,7,48,321,Texas,Matagorda County,36702,36702,36722,36708,36547,20,-14,-161,129,532,508,106,334,368,23,198,140,10,13,18,-14,-217,-322,-4,-204,-304,1,-8,3,400,400,400,400,14.489990467,13.869360453,9.0970992782,10.047095761,5.3928911889,3.8222646918,0.3540787144,0.4914340318,-5.910390848,-8.791208791,-5.556312134,-8.299774759
050,3,7,48,323,Texas,Maverick County,54258,54258,54462,55082,55365,204,620,283,241,1016,1031,98,317,340,143,699,691,-16,-68,-55,75,14,-354,59,-54,-409,2,-25,1,969,969,969,969,18.549623895,18.669588128,5.7876287154,6.1567991888,12.76199518,12.512788939,-1.241510261,-0.99595281,0.2556050537,-6.410314449,-0.985905207,-7.406267259
050,3,7,48,325,Texas,Medina County,46006,46006,46099,46443,46765,93,344,322,133,515,517,128,347,373,5,168,144,13,35,44,76,137,135,89,172,179,-1,4,-1,2309,2309,2331,2331,11.130081477,11.093468372,7.4992976162,8.0036048408,3.6307838603,3.089863531,0.7564133042,0.9441249678,2.9608177908,2.8967470603,3.7172310951,3.8408720282
050,3,7,48,327,Texas,Menard County,2242,2242,2240,2235,2240,-2,-5,5,3,13,16,1,31,21,2,-18,-5,0,2,2,-2,13,8,-2,15,10,-2,-2,0,38,38,38,38,5.8100558659,7.1508379888,13.854748603,9.3854748603,-8.044692737,-2.234636872,0.8938547486,0.8938547486,5.8100558659,3.5754189944,6.7039106145,4.469273743
